"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","STUDY_ID","PROLIFIC_PID","SESSION_ID","rt","view_history","shapes","occluder","options","response","RT","confidence","confidence_RT"
"","","","","","jsShapes","15","190983","0.0-3.0-0.12","664d169a152835c08e3e5d2a","5d91e1e72a66dc00195db7dd","664f8f1eca54427e2100aad4","","","[0,1]","right","[2,1]","1","5271","0.9088888888888889","2696.4000000059605"
"","","","","","jsShapes","16","197266","0.0-3.0-0.13","664d169a152835c08e3e5d2a","5d91e1e72a66dc00195db7dd","664f8f1eca54427e2100aad4","","","[3,4]","right","[3,1]","0","4711.100000008941","0.9088888888888889","1559.199999988079"
"","","","","","jsShapes","17","204184","0.0-3.0-0.14","664d169a152835c08e3e5d2a","5d91e1e72a66dc00195db7dd","664f8f1eca54427e2100aad4","","","[3,3]","left","[2,0]","0","5453.800000011921","0.9088888888888889","1446.8999999910593"
"","","","","","jsShapes","18","214568","0.0-3.0-0.15","664d169a152835c08e3e5d2a","5d91e1e72a66dc00195db7dd","664f8f1eca54427e2100aad4","","","[0,1]","left","[0,4]","0","5507.399999991059","0.9111111111111111","4862.5"
"","","","","","survey-text","19","243877","0.0-4.0","664d169a152835c08e3e5d2a","5d91e1e72a66dc00195db7dd","664f8f1eca54427e2100aad4","29302","","","","","{""worker_comments"":""took a few tries to get it""}","","",""
"","","","","","instructions","20","247811","0.0-5.0","664d169a152835c08e3e5d2a","5d91e1e72a66dc00195db7dd","664f8f1eca54427e2100aad4","3933","[{""page_index"":0,""viewing_time"":3933}]","","","","","","",""
"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","STUDY_ID","PROLIFIC_PID","SESSION_ID","rt","view_history","shapes","occluder","options","response","RT","confidence","confidence_RT"
"true","false","[]","[]","[]","preload","0","40","0.0-0.0","664d169a152835c08e3e5d2a","5ea03ed29cb1f00672af3eda","664f8f0f06fae7b108e228ce","","","","","","","","",""
"true","","","","","fullscreen","1","11460","0.0-1.0","664d169a152835c08e3e5d2a","5ea03ed29cb1f00672af3eda","664f8f0f06fae7b108e228ce","10400","","","","","","","",""
"","","","","","instructions","2","97238","0.0-2.0","664d169a152835c08e3e5d2a","5ea03ed29cb1f00672af3eda","664f8f0f06fae7b108e228ce","85774","[{""page_index"":0,""viewing_time"":2562},{""page_index"":1,""viewing_time"":41455},{""page_index"":2,""viewing_time"":36708},{""page_index"":3,""viewing_time"":1240},{""page_index"":4,""viewing_time"":3809}]","","","","","","",""
"","","","","","jsShapes","3","103483","0.0-3.0-0.0","664d169a152835c08e3e5d2a","5ea03ed29cb1f00672af3eda","664f8f0f06fae7b108e228ce","","","[0,1]","right","[1,3]","0","3138","0.75","3084"
"","","","","","jsShapes","4","110692","0.0-3.0-0.1","664d169a152835c08e3e5d2a","5ea03ed29cb1f00672af3eda","664f8f0f06fae7b108e228ce","","","[0,1]","left","[0,1]","1","5544","0.19444444444444442","1649"
"","","","","","jsShapes","5","117237","0.0-3.0-0.2","664d169a152835c08e3e5d2a","5ea03ed29cb1f00672af3eda","664f8f0f06fae7b108e228ce","","","[4,4]","left","[1,0]","0","4021","0.13055555555555554","2513"
"","","","","","jsShapes","6","123383","0.0-3.0-0.3","664d169a152835c08e3e5d2a","5ea03ed29cb1f00672af3eda","664f8f0f06fae7b108e228ce","","","[1,3]","right","[1,0]","1","4714","0.11944444444444446","1416"
"","","","","","jsShapes","7","133191","0.0-3.0-0.4","664d169a152835c08e3e5d2a","5ea03ed29cb1f00672af3eda","664f8f0f06fae7b108e228ce","","","[1,0]","left","[2,0]","0","7481","0.019444444444444486","2316"
"","","","","","jsShapes","8","139535","0.0-3.0-0.5","664d169a152835c08e3e5d2a","5ea03ed29cb1f00672af3eda","664f8f0f06fae7b108e228ce","","","[0,1]","left","[0,4]","0","4596","0.7444444444444445","1738"
"","","","","","jsShapes","9","145364","0.0-3.0-0.6","664d169a152835c08e3e5d2a","5ea03ed29cb1f00672af3eda","664f8f0f06fae7b108e228ce","","","[3,4]","right","[0,1]","0","4521","0.11388888888888893","1298"
"","","","","","jsShapes","10","150693","0.0-3.0-0.7","664d169a152835c08e3e5d2a","5ea03ed29cb1f00672af3eda","664f8f0f06fae7b108e228ce","","","[0,1]","right","[1,2]","0","3756","0.9416666666666667","1553"
"","","","","","jsShapes","11","156738","0.0-3.0-0.8","664d169a152835c08e3e5d2a","5ea03ed29cb1f00672af3eda","664f8f0f06fae7b108e228ce","","","[0,1]","right","[1,2]","0","2966","1","3071"
"","","","","","jsShapes","12","162849","0.0-3.0-0.9","664d169a152835c08e3e5d2a","5ea03ed29cb1f00672af3eda","664f8f0f06fae7b108e228ce","","","[0,1]","left","[3,0]","1","2775","0.9194444444444444","3330"
"","","","","","jsShapes","13","167846","0.0-3.0-0.10","664d169a152835c08e3e5d2a","5ea03ed29cb1f00672af3eda","664f8f0f06fae7b108e228ce","","","[4,4]","left","[0,2]","1","3740","0","1249"
"","","","","","jsShapes","14","174907","0.0-3.0-0.11","664d169a152835c08e3e5d2a","5ea03ed29cb1f00672af3eda","664f8f0f06fae7b108e228ce","","","[1,3]","right","[1,2]","1","3929","0.5194444444444444","3116"
"","","","","","jsShapes","15","181118","0.0-3.0-0.12","664d169a152835c08e3e5d2a","5ea03ed29cb1f00672af3eda","664f8f0f06fae7b108e228ce","","","[0,1]","left","[0,4]","0","3974","0.8722222222222222","2228"
"","","","","","jsShapes","16","188212","0.0-3.0-0.13","664d169a152835c08e3e5d2a","5ea03ed29cb1f00672af3eda","664f8f0f06fae7b108e228ce","","","[3,3]","left","[3,0]","0","4207","0.2305555555555555","2871"
"","","","","","jsShapes","17","193542","0.0-3.0-0.14","664d169a152835c08e3e5d2a","5ea03ed29cb1f00672af3eda","664f8f0f06fae7b108e228ce","","","[1,0]","right","[1,4]","1","4021","0.0444444444444444","1298"
"","","","","","jsShapes","18","198820","0.0-3.0-0.15","664d169a152835c08e3e5d2a","5ea03ed29cb1f00672af3eda","664f8f0f06fae7b108e228ce","","","[0,1]","right","[1,3]","0","3704","0.9277777777777778","1564"
"","","","","","survey-text","19","267797","0.0-4.0","664d169a152835c08e3e5d2a","5ea03ed29cb1f00672af3eda","664f8f0f06fae7b108e228ce","68952","","","","","{""worker_comments"":""""}","","",""
"","","","","","instructions","20","269698","0.0-5.0","664d169a152835c08e3e5d2a","5ea03ed29cb1f00672af3eda","664f8f0f06fae7b108e228ce","1900","[{""page_index"":0,""viewing_time"":1900}]","","","","","","",""
"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","STUDY_ID","PROLIFIC_PID","SESSION_ID","rt","view_history","shapes","occluder","options","response","RT","confidence","confidence_RT"
"true","false","[]","[]","[]","preload","0","134","0.0-0.0","664d169a152835c08e3e5d2a","663a4b68de38c8b1770a1bcc","664f8f5499ad74bdbb1ad9c5","","","","","","","","",""
"true","","","","","fullscreen","1","9858","0.0-1.0","664d169a152835c08e3e5d2a","663a4b68de38c8b1770a1bcc","664f8f5499ad74bdbb1ad9c5","8711","","","","","","","",""
"","","","","","instructions","2","67724","0.0-2.0","664d169a152835c08e3e5d2a","663a4b68de38c8b1770a1bcc","664f8f5499ad74bdbb1ad9c5","57866","[{""page_index"":0,""viewing_time"":1642},{""page_index"":1,""viewing_time"":39156},{""page_index"":2,""viewing_time"":11893},{""page_index"":3,""viewing_time"":2775},{""page_index"":4,""viewing_time"":2400}]","","","","","","",""
"","","","","","jsShapes","3","93045","0.0-3.0-0.0","664d169a152835c08e3e5d2a","663a4b68de38c8b1770a1bcc","664f8f5499ad74bdbb1ad9c5","","","[0,1]","left","[0,1]","0","22729.5","1","2581.399999976158"
"","","","","","jsShapes","4","101797","0.0-3.0-0.1","664d169a152835c08e3e5d2a","663a4b68de38c8b1770a1bcc","664f8f5499ad74bdbb1ad9c5","","","[0,1]","right","[2,1]","1","7400.800000071526","1","1342.0999999046326"
"","","","","","jsShapes","5","127091","0.0-3.0-0.2","664d169a152835c08e3e5d2a","663a4b68de38c8b1770a1bcc","664f8f5499ad74bdbb1ad9c5","","","[1,4]","left","[1,0]","0","22927.700000047684","0.5888888888888889","2349.1999999284744"
"","","","","","jsShapes","6","142543","0.0-3.0-0.3","664d169a152835c08e3e5d2a","663a4b68de38c8b1770a1bcc","664f8f5499ad74bdbb1ad9c5","","","[3,2]","right","[2,1]","0","13993.300000071526","0.737037037037037","1442.1999999284744"
"","","","","","jsShapes","7","150823","0.0-3.0-0.4","664d169a152835c08e3e5d2a","663a4b68de38c8b1770a1bcc","664f8f5499ad74bdbb1ad9c5","","","[0,1]","left","[0,4]","0","7275.299999952316","1","1000.2000000476837"
"","","","","","jsShapes","8","158813","0.0-3.0-0.5","664d169a152835c08e3e5d2a","663a4b68de38c8b1770a1bcc","664f8f5499ad74bdbb1ad9c5","","","[3,4]","right","[1,3]","0","5301.600000023842","0.5703703703703704","2674.0999999046326"
"","","","","","jsShapes","9","165822","0.0-3.0-0.6","664d169a152835c08e3e5d2a","663a4b68de38c8b1770a1bcc","664f8f5499ad74bdbb1ad9c5","","","[0,1]","right","[2,1]","1","5420.800000071526","1","1585.6000000238419"
"","","","","","jsShapes","10","181117","0.0-3.0-0.7","664d169a152835c08e3e5d2a","663a4b68de38c8b1770a1bcc","664f8f5499ad74bdbb1ad9c5","","","[2,4]","left","[4,0]","0","12606.400000095367","1","2682.1999999284744"
"","","","","","jsShapes","11","191198","0.0-3.0-0.8","664d169a152835c08e3e5d2a","663a4b68de38c8b1770a1bcc","664f8f5499ad74bdbb1ad9c5","","","[2,3]","left","[0,1]","1","8937.299999952316","1","1138.3000000715256"
"","","","","","jsShapes","12","197001","0.0-3.0-0.9","664d169a152835c08e3e5d2a","663a4b68de38c8b1770a1bcc","664f8f5499ad74bdbb1ad9c5","","","[0,1]","right","[4,1]","1","4289.199999928474","0.9962962962962963","1496.6000000238419"
"","","","","","jsShapes","13","206570","0.0-3.0-0.10","664d169a152835c08e3e5d2a","663a4b68de38c8b1770a1bcc","664f8f5499ad74bdbb1ad9c5","","","[2,2]","right","[1,0]","1","8315.099999904633","1","1246.5"
"","","","","","jsShapes","14","211882","0.0-3.0-0.11","664d169a152835c08e3e5d2a","663a4b68de38c8b1770a1bcc","664f8f5499ad74bdbb1ad9c5","","","[0,1]","left","[2,0]","1","4200.899999976158","1","1102"
"","","","","","jsShapes","15","218983","0.0-3.0-0.12","664d169a152835c08e3e5d2a","663a4b68de38c8b1770a1bcc","664f8f5499ad74bdbb1ad9c5","","","[0,1]","left","[4,0]","1","5598.800000071526","1","1483.8999999761581"
"","","","","","jsShapes","16","226326","0.0-3.0-0.13","664d169a152835c08e3e5d2a","663a4b68de38c8b1770a1bcc","664f8f5499ad74bdbb1ad9c5","","","[4,0]","right","[2,1]","0","5914.799999952316","1","1425.1000000238419"
"","","","","","jsShapes","17","231630","0.0-3.0-0.14","664d169a152835c08e3e5d2a","663a4b68de38c8b1770a1bcc","664f8f5499ad74bdbb1ad9c5","","","[0,1]","right","[1,2]","0","4326","1","973"
"","","","","","jsShapes","18","238162","0.0-3.0-0.15","664d169a152835c08e3e5d2a","663a4b68de38c8b1770a1bcc","664f8f5499ad74bdbb1ad9c5","","","[3,4]","left","[0,3]","1","5280.5","1","1240"
"","","","","","survey-text","19","240455","0.0-4.0","664d169a152835c08e3e5d2a","663a4b68de38c8b1770a1bcc","664f8f5499ad74bdbb1ad9c5","2287","","","","","{""worker_comments"":""""}","","",""
"","","","","","instructions","20","242327","0.0-5.0","664d169a152835c08e3e5d2a","663a4b68de38c8b1770a1bcc","664f8f5499ad74bdbb1ad9c5","1871","[{""page_index"":0,""viewing_time"":1871}]","","","","","","",""
"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","STUDY_ID","PROLIFIC_PID","SESSION_ID","rt","view_history","shapes","occluder","options","response","RT","confidence","confidence_RT"
"true","false","[]","[]","[]","preload","0","26","0.0-0.0","664d169a152835c08e3e5d2a","5a7889d32a842c0001fc3cbe","665587eaadc87e5991195f9e","","","","","","","","",""
"true","","","","","fullscreen","1","2814","0.0-1.0","664d169a152835c08e3e5d2a","5a7889d32a842c0001fc3cbe","665587eaadc87e5991195f9e","1784","","","","","","","",""
"","","","","","instructions","2","26332","0.0-2.0","664d169a152835c08e3e5d2a","5a7889d32a842c0001fc3cbe","665587eaadc87e5991195f9e","23516","[{""page_index"":0,""viewing_time"":3154},{""page_index"":1,""viewing_time"":9815},{""page_index"":2,""viewing_time"":7313},{""page_index"":3,""viewing_time"":2024},{""page_index"":4,""viewing_time"":1209}]","","","","","","",""
"","","","","","jsShapes","3","46772","0.0-3.0-0.0","664d169a152835c08e3e5d2a","5a7889d32a842c0001fc3cbe","665587eaadc87e5991195f9e","","","[0,1]","left","[3,0]","0","17801.599999904633","0.45185185185185184","2614.800000190735"
"","","","","","jsShapes","4","53802","0.0-3.0-0.1","664d169a152835c08e3e5d2a","5a7889d32a842c0001fc3cbe","665587eaadc87e5991195f9e","","","[1,4]","right","[1,3]","1","5125.10000038147","0.9481481481481482","1887.7999997138977"
"","","","","","jsShapes","5","61678","0.0-3.0-0.2","664d169a152835c08e3e5d2a","5a7889d32a842c0001fc3cbe","665587eaadc87e5991195f9e","","","[1,2]","left","[1,0]","1","6607.199999809265","0.787037037037037","1247.6999998092651"
"","","","","","jsShapes","6","67084","0.0-3.0-0.3","664d169a152835c08e3e5d2a","5a7889d32a842c0001fc3cbe","665587eaadc87e5991195f9e","","","[0,1]","right","[1,0]","1","3076.9000000953674","0.8166666666666667","2318.699999809265"
"","","","","","jsShapes","7","72491","0.0-3.0-0.4","664d169a152835c08e3e5d2a","5a7889d32a842c0001fc3cbe","665587eaadc87e5991195f9e","","","[2,0]","right","[1,0]","1","4062.1000003814697","0.8037037037037037","1318.2999997138977"
"","","","","","jsShapes","8","79897","0.0-3.0-0.5","664d169a152835c08e3e5d2a","5a7889d32a842c0001fc3cbe","665587eaadc87e5991195f9e","","","[0,1]","left","[0,1]","0","5850.800000190735","0.8148148148148149","1520.9000000953674"
"","","","","","jsShapes","9","83959","0.0-3.0-0.6","664d169a152835c08e3e5d2a","5a7889d32a842c0001fc3cbe","665587eaadc87e5991195f9e","","","[0,1]","right","[1,2]","0","2569.699999809265","0.9351851851851852","1486.8000001907349"
"","","","","","jsShapes","10","91584","0.0-3.0-0.7","664d169a152835c08e3e5d2a","5a7889d32a842c0001fc3cbe","665587eaadc87e5991195f9e","","","[3,0]","left","[4,0]","0","5260.700000286102","0.5351851851851852","2338.199999809265"
"","","","","","jsShapes","11","96459","0.0-3.0-0.8","664d169a152835c08e3e5d2a","5a7889d32a842c0001fc3cbe","665587eaadc87e5991195f9e","","","[0,1]","left","[0,4]","1","3114.7999997138977","0.37962962962962965","1727.9000000953674"
"","","","","","jsShapes","12","101303","0.0-3.0-0.9","664d169a152835c08e3e5d2a","5a7889d32a842c0001fc3cbe","665587eaadc87e5991195f9e","","","[0,1]","right","[0,1]","1","2878.9000000953674","0.8185185185185185","1942.5"
"","","","","","jsShapes","13","105208","0.0-3.0-0.10","664d169a152835c08e3e5d2a","5a7889d32a842c0001fc3cbe","665587eaadc87e5991195f9e","","","[1,0]","right","[1,0]","1","2369.800000190735","0.44999999999999996","1526.6999998092651"
"","","","","","jsShapes","14","110365","0.0-3.0-0.11","664d169a152835c08e3e5d2a","5a7889d32a842c0001fc3cbe","665587eaadc87e5991195f9e","","","[3,2]","left","[4,0]","1","4018.800000190735","0.37037037037037035","1126.9000000953674"
"","","","","","jsShapes","15","115709","0.0-3.0-0.12","664d169a152835c08e3e5d2a","5a7889d32a842c0001fc3cbe","665587eaadc87e5991195f9e","","","[0,1]","right","[1,3]","0","3757.9000000953674","0.8240740740740741","1584.5"
"","","","","","jsShapes","16","120459","0.0-3.0-0.13","664d169a152835c08e3e5d2a","5a7889d32a842c0001fc3cbe","665587eaadc87e5991195f9e","","","[4,0]","right","[1,0]","1","2770.199999809265","0.5314814814814814","1944.5999999046326"
"","","","","","jsShapes","17","124740","0.0-3.0-0.14","664d169a152835c08e3e5d2a","5a7889d32a842c0001fc3cbe","665587eaadc87e5991195f9e","","","[0,1]","left","[2,0]","0","3313.2999997138977","0.537037037037037","958"
"","","","","","jsShapes","18","128959","0.0-3.0-0.15","664d169a152835c08e3e5d2a","5a7889d32a842c0001fc3cbe","665587eaadc87e5991195f9e","","","[2,4]","left","[3,0]","0","2847.1000003814697","0.5407407407407407","1360.6999998092651"
"","","","","","survey-text","19","132070","0.0-4.0","664d169a152835c08e3e5d2a","5a7889d32a842c0001fc3cbe","665587eaadc87e5991195f9e","3106","","","","","{""worker_comments"":""""}","","",""
"","","","","","instructions","20","134608","0.0-5.0","664d169a152835c08e3e5d2a","5a7889d32a842c0001fc3cbe","665587eaadc87e5991195f9e","2538","[{""page_index"":0,""viewing_time"":2537}]","","","","","","",""
"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","STUDY_ID","PROLIFIC_PID","SESSION_ID","rt","view_history","shapes","occluder","options","response","RT","confidence","confidence_RT"
"true","false","[]","[]","[]","preload","0","115","0.0-0.0","664d169a152835c08e3e5d2a","6604553b209208bb096e10ac","664f8f6e33df45fa726723b3","","","","","","","","",""
"true","","","","","fullscreen","1","4048","0.0-1.0","664d169a152835c08e3e5d2a","6604553b209208bb096e10ac","664f8f6e33df45fa726723b3","2930","","","","","","","",""
"","","","","","instructions","2","50443","0.0-2.0","664d169a152835c08e3e5d2a","6604553b209208bb096e10ac","664f8f6e33df45fa726723b3","46395","[{""page_index"":0,""viewing_time"":7553},{""page_index"":1,""viewing_time"":21854},{""page_index"":2,""viewing_time"":13849},{""page_index"":3,""viewing_time"":2070},{""page_index"":4,""viewing_time"":1069}]","","","","","","",""
"","","","","","jsShapes","3","70328","0.0-3.0-0.0","664d169a152835c08e3e5d2a","6604553b209208bb096e10ac","664f8f6e33df45fa726723b3","","","[0,1]","left","[4,0]","0","15932","0.8229166666666666","3886"
"","","","","","jsShapes","4","89851","0.0-3.0-0.1","664d169a152835c08e3e5d2a","6604553b209208bb096e10ac","664f8f6e33df45fa726723b3","","","[3,0]","left","[3,0]","0","17262","0.20833333333333337","2250"
"","","","","","jsShapes","5","103940","0.0-3.0-0.2","664d169a152835c08e3e5d2a","6604553b209208bb096e10ac","664f8f6e33df45fa726723b3","","","[3,2]","right","[1,2]","0","12525.999999999985","0.23958333333333337","1557"
"","","","","","jsShapes","6","111893","0.0-3.0-0.3","664d169a152835c08e3e5d2a","6604553b209208bb096e10ac","664f8f6e33df45fa726723b3","","","[0,1]","right","[1,4]","0","5644.000000000015","0.8784722222222222","2292.9999999999854"
"","","","","","jsShapes","7","120312","0.0-3.0-0.4","664d169a152835c08e3e5d2a","6604553b209208bb096e10ac","664f8f6e33df45fa726723b3","","","[0,1]","right","[2,1]","1","5390","1","3014"
"","","","","","jsShapes","8","138318","0.0-3.0-0.5","664d169a152835c08e3e5d2a","6604553b209208bb096e10ac","664f8f6e33df45fa726723b3","","","[3,0]","left","[0,2]","1","15968","0.3784722222222222","2029"
"","","","","","jsShapes","9","146787","0.0-3.0-0.6","664d169a152835c08e3e5d2a","6604553b209208bb096e10ac","664f8f6e33df45fa726723b3","","","[0,1]","left","[0,3]","0","6558","0.6128472222222222","1906"
"","","","","","jsShapes","10","160392","0.0-3.0-0.7","664d169a152835c08e3e5d2a","6604553b209208bb096e10ac","664f8f6e33df45fa726723b3","","","[1,0]","right","[2,1]","0","12229","0.34375","1359"
"","","","","","jsShapes","11","172096","0.0-3.0-0.8","664d169a152835c08e3e5d2a","6604553b209208bb096e10ac","664f8f6e33df45fa726723b3","","","[4,0]","right","[1,0]","1","8728","0.046875","2964"
"","","","","","jsShapes","12","180332","0.0-3.0-0.9","664d169a152835c08e3e5d2a","6604553b209208bb096e10ac","664f8f6e33df45fa726723b3","","","[0,1]","left","[4,0]","1","6490","0.8958333333333334","1736"
"","","","","","jsShapes","13","187801","0.0-3.0-0.10","664d169a152835c08e3e5d2a","6604553b209208bb096e10ac","664f8f6e33df45fa726723b3","","","[0,1]","right","[1,3]","0","5864","0.8559027777777778","1598"
"","","","","","jsShapes","14","196154","0.0-3.0-0.11","664d169a152835c08e3e5d2a","6604553b209208bb096e10ac","664f8f6e33df45fa726723b3","","","[1,3]","left","[4,0]","0","6260","0.14756944444444442","2077"
"","","","","","jsShapes","15","203389","0.0-3.0-0.12","664d169a152835c08e3e5d2a","6604553b209208bb096e10ac","664f8f6e33df45fa726723b3","","","[0,1]","left","[0,3]","0","5439","0.9774305555555556","1780"
"","","","","","jsShapes","16","209624","0.0-3.0-0.13","664d169a152835c08e3e5d2a","6604553b209208bb096e10ac","664f8f6e33df45fa726723b3","","","[2,3]","left","[0,4]","1","4679","0.33333333333333337","1542"
"","","","","","jsShapes","17","218578","0.0-3.0-0.14","664d169a152835c08e3e5d2a","6604553b209208bb096e10ac","664f8f6e33df45fa726723b3","","","[3,0]","right","[1,4]","1","7242","0.06597222222222221","1701"
"","","","","","jsShapes","18","224264","0.0-3.0-0.15","664d169a152835c08e3e5d2a","6604553b209208bb096e10ac","664f8f6e33df45fa726723b3","","","[0,1]","right","[3,1]","1","4160","0.9861111111111112","1516"
"","","","","","survey-text","19","278349","0.0-4.0","664d169a152835c08e3e5d2a","6604553b209208bb096e10ac","664f8f6e33df45fa726723b3","54084","","","","","{""worker_comments"":""got a bit confusing when doesn't match the rule""}","","",""
"","","","","","instructions","20","281073","0.0-5.0","664d169a152835c08e3e5d2a","6604553b209208bb096e10ac","664f8f6e33df45fa726723b3","2724","[{""page_index"":0,""viewing_time"":2724}]","","","","","","",""
"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","STUDY_ID","PROLIFIC_PID","SESSION_ID","rt","view_history","shapes","occluder","options","response","RT","confidence","confidence_RT"
"true","false","[]","[]","[]","preload","0","50","0.0-0.0","664d169a152835c08e3e5d2a","6032903277ccb729ab92972d","664f8f722a6259c27fc4c245","","","","","","","","",""
"true","","","","","fullscreen","1","66860","0.0-1.0","664d169a152835c08e3e5d2a","6032903277ccb729ab92972d","664f8f722a6259c27fc4c245","65809","","","","","","","",""
"","","","","","instructions","2","131092","0.0-2.0","664d169a152835c08e3e5d2a","6032903277ccb729ab92972d","664f8f722a6259c27fc4c245","64231","[{""page_index"":0,""viewing_time"":2627},{""page_index"":1,""viewing_time"":38624},{""page_index"":2,""viewing_time"":15828},{""page_index"":3,""viewing_time"":4963},{""page_index"":4,""viewing_time"":2188}]","","","","","","",""
"","","","","","jsShapes","3","144672","0.0-3.0-0.0","664d169a152835c08e3e5d2a","6032903277ccb729ab92972d","664f8f722a6259c27fc4c245","","","[1,4]","right","[2,1]","0","9575.899999976158","0.5203703703703704","3980.7000000476837"
"","","","","","jsShapes","4","156968","0.0-3.0-0.1","664d169a152835c08e3e5d2a","6032903277ccb729ab92972d","664f8f722a6259c27fc4c245","","","[0,1]","left","[0,1]","0","10046.100000023842","0.48518518518518516","2242.5"
"","","","","","jsShapes","5","163408","0.0-3.0-0.2","664d169a152835c08e3e5d2a","6032903277ccb729ab92972d","664f8f722a6259c27fc4c245","","","[3,0]","left","[0,1]","1","4688.899999976158","0.5462962962962963","1746.5"
"","","","","","jsShapes","6","173268","0.0-3.0-0.3","664d169a152835c08e3e5d2a","6032903277ccb729ab92972d","664f8f722a6259c27fc4c245","","","[0,1]","right","[3,1]","1","7644.699999928474","0.8833333333333333","2198.4000000953674"
"","","","","","jsShapes","7","182011","0.0-3.0-0.4","664d169a152835c08e3e5d2a","6032903277ccb729ab92972d","664f8f722a6259c27fc4c245","","","[1,0]","left","[0,2]","1","4841.699999928474","0.5481481481481482","3892.9000000953674"
"","","","","","jsShapes","8","187916","0.0-3.0-0.5","664d169a152835c08e3e5d2a","6032903277ccb729ab92972d","664f8f722a6259c27fc4c245","","","[0,1]","right","[0,1]","1","3990.600000023842","0.9962962962962963","1898.2999999523163"
"","","","","","jsShapes","9","193538","0.0-3.0-0.6","664d169a152835c08e3e5d2a","6032903277ccb729ab92972d","664f8f722a6259c27fc4c245","","","[1,4]","right","[1,2]","1","3437.4000000953674","0.5518518518518518","2169.2999999523163"
"","","","","","jsShapes","10","198511","0.0-3.0-0.7","664d169a152835c08e3e5d2a","6032903277ccb729ab92972d","664f8f722a6259c27fc4c245","","","[0,1]","left","[2,0]","1","3486.7999999523163","0.9277777777777778","1476.9000000953674"
"","","","","","jsShapes","11","205601","0.0-3.0-0.8","664d169a152835c08e3e5d2a","6032903277ccb729ab92972d","664f8f722a6259c27fc4c245","","","[4,3]","right","[1,2]","0","3789.2999999523163","0.5296296296296297","3292.3000000715256"
"","","","","","jsShapes","12","216479","0.0-3.0-0.9","664d169a152835c08e3e5d2a","6032903277ccb729ab92972d","664f8f722a6259c27fc4c245","","","[0,1]","left","[0,3]","0","8078.899999976158","1","2784.3000000715256"
"","","","","","jsShapes","13","221201","0.0-3.0-0.10","664d169a152835c08e3e5d2a","6032903277ccb729ab92972d","664f8f722a6259c27fc4c245","","","[0,1]","right","[3,1]","1","3663.5","1","1051.7000000476837"
"","","","","","jsShapes","14","227924","0.0-3.0-0.11","664d169a152835c08e3e5d2a","6032903277ccb729ab92972d","664f8f722a6259c27fc4c245","","","[2,2]","left","[2,0]","1","4097.600000023842","0.5777777777777777","2609.5"
"","","","","","jsShapes","15","234998","0.0-3.0-0.12","664d169a152835c08e3e5d2a","6032903277ccb729ab92972d","664f8f722a6259c27fc4c245","","","[4,4]","left","[4,0]","1","4631.100000023842","0.5444444444444445","2425.899999976158"
"","","","","","jsShapes","16","238869","0.0-3.0-0.13","664d169a152835c08e3e5d2a","6032903277ccb729ab92972d","664f8f722a6259c27fc4c245","","","[0,1]","right","[0,1]","1","2552.6999999284744","0.9888888888888889","1304.7000000476837"
"","","","","","jsShapes","17","245543","0.0-3.0-0.14","664d169a152835c08e3e5d2a","6032903277ccb729ab92972d","664f8f722a6259c27fc4c245","","","[3,2]","right","[1,0]","0","5505.600000023842","0.8555555555555556","1154.6999999284744"
"","","","","","jsShapes","18","250731","0.0-3.0-0.15","664d169a152835c08e3e5d2a","6032903277ccb729ab92972d","664f8f722a6259c27fc4c245","","","[0,1]","left","[1,0]","1","4259.600000023842","1","918.3999999761581"
"","","","","","survey-text","19","255132","0.0-4.0","664d169a152835c08e3e5d2a","6032903277ccb729ab92972d","664f8f722a6259c27fc4c245","4397","","","","","{""worker_comments"":""""}","","",""
"","","","","","instructions","20","259489","0.0-5.0","664d169a152835c08e3e5d2a","6032903277ccb729ab92972d","664f8f722a6259c27fc4c245","4356","[{""page_index"":0,""viewing_time"":4356}]","","","","","","",""
"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","STUDY_ID","PROLIFIC_PID","SESSION_ID","rt","view_history","shapes","occluder","options","response","RT","confidence","confidence_RT"
"true","false","[]","[]","[]","preload","0","66","0.0-0.0","664d169a152835c08e3e5d2a","57b71e418f963300014c8eaf","664f8f9b0beb5400a141aab0","","","","","","","","",""
"true","","","","","fullscreen","1","3742","0.0-1.0","664d169a152835c08e3e5d2a","57b71e418f963300014c8eaf","664f8f9b0beb5400a141aab0","2673","","","","","","","",""
"","","","","","instructions","2","71144","0.0-2.0","664d169a152835c08e3e5d2a","57b71e418f963300014c8eaf","664f8f9b0beb5400a141aab0","67400","[{""page_index"":0,""viewing_time"":5563},{""page_index"":1,""viewing_time"":36860},{""page_index"":2,""viewing_time"":16694},{""page_index"":3,""viewing_time"":5665},{""page_index"":4,""viewing_time"":2617}]","","","","","","",""
