"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","STUDY_ID","PROLIFIC_PID","SESSION_ID","rt","view_history","shapes","occluder","options","response","RT","confidence","confidence_RT"
"","","","","","jsShapes","12","113472","0.0-3.0-0.9","66379be77a6207483b19502d","61719bfec06e3136189edb55","6637e3db6fbc7854a4597402","","","[4,3]","left","[3,0]","0","5412.4000000003725","1","1857.5"
"","","","","","jsShapes","13","118190","0.0-3.0-0.10","66379be77a6207483b19502d","61719bfec06e3136189edb55","6637e3db6fbc7854a4597402","","","[0,1]","right","[2,1]","1","3092.800000000745","0.9947916666666666","1612.5999999996275"
"","","","","","jsShapes","14","122876","0.0-3.0-0.11","66379be77a6207483b19502d","61719bfec06e3136189edb55","6637e3db6fbc7854a4597402","","","[1,2]","right","[1,2]","1","3080.5","0.15625","1591.4000000003725"
"","","","","","jsShapes","15","129079","0.0-3.0-0.12","66379be77a6207483b19502d","61719bfec06e3136189edb55","6637e3db6fbc7854a4597402","","","[1,4]","left","[3,0]","0","4369.5","0.9817708333333334","1815.5"
"","","","","","jsShapes","16","134565","0.0-3.0-0.13","66379be77a6207483b19502d","61719bfec06e3136189edb55","6637e3db6fbc7854a4597402","","","[4,4]","right","[2,1]","0","4294.5","0.1484375","1177.5"
"","","","","","jsShapes","17","139083","0.0-3.0-0.14","66379be77a6207483b19502d","61719bfec06e3136189edb55","6637e3db6fbc7854a4597402","","","[0,1]","right","[0,1]","1","2266.199999999255","1","2241.5"
"","","","","","jsShapes","18","143335","0.0-3.0-0.15","66379be77a6207483b19502d","61719bfec06e3136189edb55","6637e3db6fbc7854a4597402","","","[0,1]","left","[0,1]","0","2659.39999999851","0.5078125","1579.4000000003725"
"","","","","","survey-text","19","191068","0.0-4.0","66379be77a6207483b19502d","61719bfec06e3136189edb55","6637e3db6fbc7854a4597402","47713","","","","","{""worker_comments"":""Had to take into account that if the circle was on the left, the shape on the left would be a triangle, but that didn't necessarily mean if the one on the right was a triangle that the left had to be a circle. Changed my certainty when that smacked me in the head.""}","","",""
"","","","","","instructions","20","193163","0.0-5.0","66379be77a6207483b19502d","61719bfec06e3136189edb55","6637e3db6fbc7854a4597402","2093","[{""page_index"":0,""viewing_time"":2093}]","","","","","","",""
"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","STUDY_ID","PROLIFIC_PID","SESSION_ID","rt","view_history","shapes","occluder","options","response","RT","confidence","confidence_RT"
"true","false","[]","[]","[]","preload","0","66","0.0-0.0","66379be77a6207483b19502d","62aca0c04112eee39f60f66b","6637e3d7b379c935048d078a","","","","","","","","",""
"true","","","","","fullscreen","1","7217","0.0-1.0","66379be77a6207483b19502d","62aca0c04112eee39f60f66b","6637e3d7b379c935048d078a","6133","","","","","","","",""
"","","","","","instructions","2","56565","0.0-2.0","66379be77a6207483b19502d","62aca0c04112eee39f60f66b","6637e3d7b379c935048d078a","49346","[{""page_index"":0,""viewing_time"":6158},{""page_index"":1,""viewing_time"":24838},{""page_index"":2,""viewing_time"":13652},{""page_index"":3,""viewing_time"":3167},{""page_index"":4,""viewing_time"":1530}]","","","","","","",""
"","","","","","jsShapes","3","69424","0.0-3.0-0.0","66379be77a6207483b19502d","62aca0c04112eee39f60f66b","6637e3d7b379c935048d078a","","","[0,1]","left","[4,0]","1","8821.200000047684","1","4011.399999856949"
"","","","","","jsShapes","4","78939","0.0-3.0-0.1","66379be77a6207483b19502d","62aca0c04112eee39f60f66b","6637e3d7b379c935048d078a","","","[4,2]","left","[2,0]","0","7071.299999952316","0.4652777777777778","2431.5"
"","","","","","jsShapes","5","86590","0.0-3.0-0.2","66379be77a6207483b19502d","62aca0c04112eee39f60f66b","6637e3d7b379c935048d078a","","","[2,3]","right","[1,3]","0","5419.799999952316","0.5462962962962963","2220.7000000476837"
"","","","","","jsShapes","6","92891","0.0-3.0-0.3","66379be77a6207483b19502d","62aca0c04112eee39f60f66b","6637e3d7b379c935048d078a","","","[0,1]","right","[1,0]","0","4102.700000047684","1","2184.4000000953674"
"","","","","","jsShapes","7","100158","0.0-3.0-0.4","66379be77a6207483b19502d","62aca0c04112eee39f60f66b","6637e3d7b379c935048d078a","","","[4,0]","right","[4,1]","1","5075.700000047684","0.49768518518518523","2174.199999809265"
"","","","","","jsShapes","8","104875","0.0-3.0-0.5","66379be77a6207483b19502d","62aca0c04112eee39f60f66b","6637e3d7b379c935048d078a","","","[0,1]","left","[1,0]","1","3018.5","1","1682.5"
"","","","","","jsShapes","9","111108","0.0-3.0-0.6","66379be77a6207483b19502d","62aca0c04112eee39f60f66b","6637e3d7b379c935048d078a","","","[4,3]","left","[0,3]","1","4276.400000095367","0.47916666666666663","1940.7999999523163"
"","","","","","jsShapes","10","115658","0.0-3.0-0.7","66379be77a6207483b19502d","62aca0c04112eee39f60f66b","6637e3d7b379c935048d078a","","","[0,1]","right","[2,1]","1","2835.7999999523163","1","1699.3000001907349"
"","","","","","jsShapes","11","122226","0.0-3.0-0.8","66379be77a6207483b19502d","62aca0c04112eee39f60f66b","6637e3d7b379c935048d078a","","","[3,0]","left","[0,3]","1","4244.399999856949","0.5208333333333333","2307.5"
"","","","","","jsShapes","12","127710","0.0-3.0-0.9","66379be77a6207483b19502d","62aca0c04112eee39f60f66b","6637e3d7b379c935048d078a","","","[4,4]","right","[3,1]","1","3574.5","0.5069444444444444","1897.1000001430511"
"","","","","","jsShapes","13","133344","0.0-3.0-0.10","66379be77a6207483b19502d","62aca0c04112eee39f60f66b","6637e3d7b379c935048d078a","","","[0,1]","right","[4,1]","1","3612.5999999046326","1","2009.4000000953674"
"","","","","","jsShapes","14","137610","0.0-3.0-0.11","66379be77a6207483b19502d","62aca0c04112eee39f60f66b","6637e3d7b379c935048d078a","","","[0,1]","left","[0,3]","0","2892.7999999523163","1","1357"
"","","","","","jsShapes","15","142878","0.0-3.0-0.12","66379be77a6207483b19502d","62aca0c04112eee39f60f66b","6637e3d7b379c935048d078a","","","[1,4]","left","[2,0]","0","2979.199999809265","0.5347222222222222","2278.7000000476837"
"","","","","","jsShapes","16","146977","0.0-3.0-0.13","66379be77a6207483b19502d","62aca0c04112eee39f60f66b","6637e3d7b379c935048d078a","","","[2,2]","right","[1,3]","1","2685.4000000953674","0.5208333333333333","1403.3999998569489"
"","","","","","jsShapes","17","151111","0.0-3.0-0.14","66379be77a6207483b19502d","62aca0c04112eee39f60f66b","6637e3d7b379c935048d078a","","","[0,1]","right","[1,3]","0","2460.399999856949","1","1656.7000000476837"
"","","","","","jsShapes","18","155278","0.0-3.0-0.15","66379be77a6207483b19502d","62aca0c04112eee39f60f66b","6637e3d7b379c935048d078a","","","[0,1]","left","[3,0]","1","2695.5999999046326","1","1456"
"","","","","","survey-text","19","184923","0.0-4.0","66379be77a6207483b19502d","62aca0c04112eee39f60f66b","6637e3d7b379c935048d078a","29631","","","","","{""worker_comments"":""Apart from the one rule I couldn't fathom any of rules""}","","",""
"","","","","","instructions","20","189029","0.0-5.0","66379be77a6207483b19502d","62aca0c04112eee39f60f66b","6637e3d7b379c935048d078a","4102","[{""page_index"":0,""viewing_time"":4102}]","","","","","","",""
"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","STUDY_ID","PROLIFIC_PID","SESSION_ID","rt","view_history","shapes","occluder","options","response","RT","confidence","confidence_RT"
"true","false","[]","[]","[]","preload","0","78","0.0-0.0","66379be77a6207483b19502d","605cdb775245fd037b89ce7b","6637e3e016bb7b2583bd75a4","","","","","","","","",""
"true","","","","","fullscreen","1","3355","0.0-1.0","66379be77a6207483b19502d","605cdb775245fd037b89ce7b","6637e3e016bb7b2583bd75a4","2275","","","","","","","",""
"","","","","","instructions","2","147908","0.0-2.0","66379be77a6207483b19502d","605cdb775245fd037b89ce7b","6637e3e016bb7b2583bd75a4","144546","[{""page_index"":0,""viewing_time"":4317},{""page_index"":1,""viewing_time"":20211},{""page_index"":2,""viewing_time"":104107},{""page_index"":3,""viewing_time"":9480},{""page_index"":4,""viewing_time"":6431}]","","","","","","",""
"","","","","","jsShapes","3","165403","0.0-3.0-0.0","66379be77a6207483b19502d","605cdb775245fd037b89ce7b","6637e3e016bb7b2583bd75a4","","","[2,4]","left","[0,2]","1","13421.5","0.4941520467836257","4009.8000000044703"
"","","","","","jsShapes","4","170451","0.0-3.0-0.1","66379be77a6207483b19502d","605cdb775245fd037b89ce7b","6637e3e016bb7b2583bd75a4","","","[0,1]","left","[0,4]","0","3406.5","1","1625.6000000014901"
"","","","","","jsShapes","5","175331","0.0-3.0-0.2","66379be77a6207483b19502d","605cdb775245fd037b89ce7b","6637e3e016bb7b2583bd75a4","","","[1,3]","right","[2,1]","0","3468.6999999955297","0.3450292397660819","1381.8999999985099"
"","","","","","jsShapes","6","178474","0.0-3.0-0.3","66379be77a6207483b19502d","605cdb775245fd037b89ce7b","6637e3e016bb7b2583bd75a4","","","[0,1]","right","[3,1]","0","2151.8000000044703","0.3157894736842105","977.5999999940395"
"","","","","","jsShapes","7","185093","0.0-3.0-0.4","66379be77a6207483b19502d","605cdb775245fd037b89ce7b","6637e3e016bb7b2583bd75a4","","","[0,1]","left","[0,1]","0","5260.89999999851","1","1342.8999999985099"
"","","","","","jsShapes","8","192782","0.0-3.0-0.5","66379be77a6207483b19502d","605cdb775245fd037b89ce7b","6637e3e016bb7b2583bd75a4","","","[2,4]","right","[1,4]","1","6608.19999999553","0.6169590643274854","1048.1000000014901"
"","","","","","jsShapes","9","201337","0.0-3.0-0.6","66379be77a6207483b19502d","605cdb775245fd037b89ce7b","6637e3e016bb7b2583bd75a4","","","[0,1]","right","[1,0]","0","6550.10000000149","0","1976"
"","","","","","jsShapes","10","208056","0.0-3.0-0.7","66379be77a6207483b19502d","605cdb775245fd037b89ce7b","6637e3e016bb7b2583bd75a4","","","[2,2]","left","[4,0]","0","5640.60000000149","1","1067.2000000029802"
"","","","","","jsShapes","11","211732","0.0-3.0-0.8","66379be77a6207483b19502d","605cdb775245fd037b89ce7b","6637e3e016bb7b2583bd75a4","","","[0,1]","right","[1,3]","0","2362.10000000149","1","1303"
"","","","","","jsShapes","12","216445","0.0-3.0-0.9","66379be77a6207483b19502d","605cdb775245fd037b89ce7b","6637e3e016bb7b2583bd75a4","","","[1,4]","right","[0,1]","0","3201.60000000149","0.14619883040935677","1500.6999999955297"
"","","","","","jsShapes","13","222561","0.0-3.0-0.10","66379be77a6207483b19502d","605cdb775245fd037b89ce7b","6637e3e016bb7b2583bd75a4","","","[3,3]","left","[4,0]","0","5168.89999999851","0.7339181286549707","920.1999999955297"
"","","","","","jsShapes","14","226473","0.0-3.0-0.11","66379be77a6207483b19502d","605cdb775245fd037b89ce7b","6637e3e016bb7b2583bd75a4","","","[0,1]","left","[2,0]","1","2870.60000000149","0.827485380116959","1029.6999999955297"
"","","","","","jsShapes","15","229514","0.0-3.0-0.12","66379be77a6207483b19502d","605cdb775245fd037b89ce7b","6637e3e016bb7b2583bd75a4","","","[0,1]","right","[1,3]","0","2118.10000000149","0.8450292397660819","895.5"
"","","","","","jsShapes","16","238873","0.0-3.0-0.13","66379be77a6207483b19502d","605cdb775245fd037b89ce7b","6637e3e016bb7b2583bd75a4","","","[3,3]","left","[0,1]","1","8597.5","0.8421052631578947","750.1000000014901"
"","","","","","jsShapes","17","241246","0.0-3.0-0.14","66379be77a6207483b19502d","605cdb775245fd037b89ce7b","6637e3e016bb7b2583bd75a4","","","[0,1]","left","[0,2]","0","1666.7000000029802","0.8421052631578947","694.1000000014901"
"","","","","","jsShapes","18","247730","0.0-3.0-0.15","66379be77a6207483b19502d","605cdb775245fd037b89ce7b","6637e3e016bb7b2583bd75a4","","","[4,4]","right","[1,0]","0","3616.2000000029802","0.32748538011695905","2856"
"","","","","","survey-text","19","255628","0.0-4.0","66379be77a6207483b19502d","605cdb775245fd037b89ce7b","6637e3e016bb7b2583bd75a4","7887","","","","","{""worker_comments"":""""}","","",""
"","","","","","instructions","20","259918","0.0-5.0","66379be77a6207483b19502d","605cdb775245fd037b89ce7b","6637e3e016bb7b2583bd75a4","4288","[{""page_index"":0,""viewing_time"":4288}]","","","","","","",""
"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","STUDY_ID","PROLIFIC_PID","SESSION_ID","rt","view_history","shapes","occluder","options","response","RT","confidence","confidence_RT"
"true","false","[]","[]","[]","preload","0","57","0.0-0.0","66379be77a6207483b19502d","55d39f64da14d7001295375a","6637ca9aede56b69e643f741","","","","","","","","",""
"true","","","","","fullscreen","1","2614","0.0-1.0","66379be77a6207483b19502d","55d39f64da14d7001295375a","6637ca9aede56b69e643f741","1552","","","","","","","",""
"","","","","","instructions","2","31647","0.0-2.0","66379be77a6207483b19502d","55d39f64da14d7001295375a","6637ca9aede56b69e643f741","29033","[{""page_index"":0,""viewing_time"":3809},{""page_index"":1,""viewing_time"":17423},{""page_index"":2,""viewing_time"":5400},{""page_index"":3,""viewing_time"":1632},{""page_index"":4,""viewing_time"":768}]","","","","","","",""
"","","","","","jsShapes","3","46295","0.0-3.0-0.0","66379be77a6207483b19502d","55d39f64da14d7001295375a","6637ca9aede56b69e643f741","","","[4,4]","right","[0,1]","0","6907.799999952316","0.5333333333333333","7712.400000035763"
"","","","","","jsShapes","4","53961","0.0-3.0-0.1","66379be77a6207483b19502d","55d39f64da14d7001295375a","6637ca9aede56b69e643f741","","","[3,0]","left","[0,1]","1","6257.199999988079","0","1393.2000000476837"
"","","","","","jsShapes","5","58609","0.0-3.0-0.2","66379be77a6207483b19502d","55d39f64da14d7001295375a","6637ca9aede56b69e643f741","","","[0,1]","right","[1,0]","0","3269.2999999523163","1","1364.300000011921"
"","","","","","jsShapes","6","66741","0.0-3.0-0.3","66379be77a6207483b19502d","55d39f64da14d7001295375a","6637ca9aede56b69e643f741","","","[0,1]","left","[0,3]","0","4499.300000011921","0.987037037037037","3615.5"
"","","","","","jsShapes","7","73639","0.0-3.0-0.4","66379be77a6207483b19502d","55d39f64da14d7001295375a","6637ca9aede56b69e643f741","","","[0,1]","left","[3,0]","1","5952.100000023842","0.7888888888888889","930.7999999523163"
"","","","","","jsShapes","8","78210","0.0-3.0-0.5","66379be77a6207483b19502d","55d39f64da14d7001295375a","6637ca9aede56b69e643f741","","","[1,2]","right","[0,1]","0","3117","0","1430.5999999642372"
"","","","","","jsShapes","9","82022","0.0-3.0-0.6","66379be77a6207483b19502d","55d39f64da14d7001295375a","6637ca9aede56b69e643f741","","","[4,2]","left","[2,0]","1","2733.300000011921","0","1064.699999988079"
"","","","","","jsShapes","10","85507","0.0-3.0-0.7","66379be77a6207483b19502d","55d39f64da14d7001295375a","6637ca9aede56b69e643f741","","","[0,1]","right","[1,3]","0","2400.399999976158","1","1067.699999988079"
"","","","","","jsShapes","11","89355","0.0-3.0-0.8","66379be77a6207483b19502d","55d39f64da14d7001295375a","6637ca9aede56b69e643f741","","","[3,0]","right","[4,1]","1","2785.399999976158","0","1046"
"","","","","","jsShapes","12","95471","0.0-3.0-0.9","66379be77a6207483b19502d","55d39f64da14d7001295375a","6637ca9aede56b69e643f741","","","[0,1]","left","[0,2]","0","4816.200000047684","0.32407407407407407","1283"
"","","","","","jsShapes","13","99487","0.0-3.0-0.10","66379be77a6207483b19502d","55d39f64da14d7001295375a","6637ca9aede56b69e643f741","","","[2,4]","left","[0,3]","1","2486.100000023842","0","1515.8999999761581"
"","","","","","jsShapes","14","102755","0.0-3.0-0.11","66379be77a6207483b19502d","55d39f64da14d7001295375a","6637ca9aede56b69e643f741","","","[0,1]","right","[2,1]","1","2190.800000011921","1","1058.3999999761581"
"","","","","","jsShapes","15","107075","0.0-3.0-0.12","66379be77a6207483b19502d","55d39f64da14d7001295375a","6637ca9aede56b69e643f741","","","[1,0]","left","[4,0]","0","3284.2000000476837","0","1013.6999999880791"
"","","","","","jsShapes","16","111602","0.0-3.0-0.13","66379be77a6207483b19502d","55d39f64da14d7001295375a","6637ca9aede56b69e643f741","","","[0,1]","left","[0,3]","0","3514.899999976158","0.7481481481481482","999.9000000357628"
"","","","","","jsShapes","17","115668","0.0-3.0-0.14","66379be77a6207483b19502d","55d39f64da14d7001295375a","6637ca9aede56b69e643f741","","","[0,1]","right","[4,1]","1","2768.800000011921","1","1279.5"
"","","","","","jsShapes","18","119868","0.0-3.0-0.15","66379be77a6207483b19502d","55d39f64da14d7001295375a","6637ca9aede56b69e643f741","","","[2,3]","right","[3,1]","0","2992.5","0","1193.300000011921"
"","","","","","survey-text","19","121436","0.0-4.0","66379be77a6207483b19502d","55d39f64da14d7001295375a","6637ca9aede56b69e643f741","1557","","","","","{""worker_comments"":""""}","","",""
"","","","","","instructions","20","123663","0.0-5.0","66379be77a6207483b19502d","55d39f64da14d7001295375a","6637ca9aede56b69e643f741","2226","[{""page_index"":0,""viewing_time"":2226}]","","","","","","",""
"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","STUDY_ID","PROLIFIC_PID","SESSION_ID","rt","view_history","shapes","occluder","options","response","RT","confidence","confidence_RT"
"true","false","[]","[]","[]","preload","0","140","0.0-0.0","66379be77a6207483b19502d","5c492e3e4c3dc50001fbdb20","6637e3e73f0b865e66358d40","","","","","","","","",""
"true","","","","","fullscreen","1","3116","0.0-1.0","66379be77a6207483b19502d","5c492e3e4c3dc50001fbdb20","6637e3e73f0b865e66358d40","1973","","","","","","","",""
"","","","","","instructions","2","22077","0.0-2.0","66379be77a6207483b19502d","5c492e3e4c3dc50001fbdb20","6637e3e73f0b865e66358d40","18960","[{""page_index"":0,""viewing_time"":2902},{""page_index"":1,""viewing_time"":8938},{""page_index"":2,""viewing_time"":4432},{""page_index"":3,""viewing_time"":1586},{""page_index"":4,""viewing_time"":1103}]","","","","","","",""
"","","","","","jsShapes","3","37390","0.0-3.0-0.0","66379be77a6207483b19502d","5c492e3e4c3dc50001fbdb20","6637e3e73f0b865e66358d40","","","[0,1]","left","[2,0]","1","12352.300000011921","0.46111111111111114","2944"
"","","","","","jsShapes","4","43635","0.0-3.0-0.1","66379be77a6207483b19502d","5c492e3e4c3dc50001fbdb20","6637e3e73f0b865e66358d40","","","[4,4]","left","[3,0]","0","4809.700000047684","0.03888888888888886","1418.2999999523163"
"","","","","","jsShapes","5","49091","0.0-3.0-0.2","66379be77a6207483b19502d","5c492e3e4c3dc50001fbdb20","6637e3e73f0b865e66358d40","","","[2,2]","right","[1,4]","1","4209.599999964237","0.09999999999999998","1226.4000000357628"
"","","","","","jsShapes","6","55591","0.0-3.0-0.3","66379be77a6207483b19502d","5c492e3e4c3dc50001fbdb20","6637e3e73f0b865e66358d40","","","[0,1]","right","[1,4]","0","4619.100000023842","0.6111111111111112","1871.5999999642372"
"","","","","","jsShapes","7","62911","0.0-3.0-0.4","66379be77a6207483b19502d","5c492e3e4c3dc50001fbdb20","6637e3e73f0b865e66358d40","","","[0,1]","right","[1,4]","0","6106.199999988079","0.5148148148148148","1204"
"","","","","","jsShapes","8","68653","0.0-3.0-0.5","66379be77a6207483b19502d","5c492e3e4c3dc50001fbdb20","6637e3e73f0b865e66358d40","","","[0,1]","left","[0,4]","1","4541.799999952316","0.2666666666666667","1185.9000000357628"
"","","","","","jsShapes","9","74523","0.0-3.0-0.6","66379be77a6207483b19502d","5c492e3e4c3dc50001fbdb20","6637e3e73f0b865e66358d40","","","[2,4]","left","[2,0]","0","4863.800000011921","0.28148148148148144","998.8000000119209"
"","","","","","jsShapes","10","79546","0.0-3.0-0.7","66379be77a6207483b19502d","5c492e3e4c3dc50001fbdb20","6637e3e73f0b865e66358d40","","","[2,2]","right","[4,1]","1","3839.399999976158","0.20370370370370372","1164"
"","","","","","jsShapes","11","83841","0.0-3.0-0.8","66379be77a6207483b19502d","5c492e3e4c3dc50001fbdb20","6637e3e73f0b865e66358d40","","","[1,2]","left","[4,0]","0","3266.900000035763","0.23888888888888893","1012.1999999880791"
"","","","","","jsShapes","12","88436","0.0-3.0-0.9","66379be77a6207483b19502d","5c492e3e4c3dc50001fbdb20","6637e3e73f0b865e66358d40","","","[0,1]","left","[0,4]","0","3463.399999976158","0.6574074074074074","1106.5"
"","","","","","jsShapes","13","93686","0.0-3.0-0.10","66379be77a6207483b19502d","5c492e3e4c3dc50001fbdb20","6637e3e73f0b865e66358d40","","","[3,2]","right","[1,0]","0","4275.600000023842","0.07592592592592595","955.5"
"","","","","","jsShapes","14","100194","0.0-3.0-0.11","66379be77a6207483b19502d","5c492e3e4c3dc50001fbdb20","6637e3e73f0b865e66358d40","","","[0,1]","right","[1,3]","0","5333.5","0.787037037037037","1169"
"","","","","","jsShapes","15","105569","0.0-3.0-0.12","66379be77a6207483b19502d","5c492e3e4c3dc50001fbdb20","6637e3e73f0b865e66358d40","","","[0,1]","right","[1,3]","0","3381.300000011921","0.7833333333333333","1975.0999999642372"
"","","","","","jsShapes","16","110536","0.0-3.0-0.13","66379be77a6207483b19502d","5c492e3e4c3dc50001fbdb20","6637e3e73f0b865e66358d40","","","[3,2]","right","[1,2]","0","4042.199999988079","0.07777777777777772","913.3999999761581"
"","","","","","jsShapes","17","115579","0.0-3.0-0.14","66379be77a6207483b19502d","5c492e3e4c3dc50001fbdb20","6637e3e73f0b865e66358d40","","","[2,2]","left","[4,0]","1","3914.899999976158","0.17222222222222228","1106.5"
"","","","","","jsShapes","18","120091","0.0-3.0-0.15","66379be77a6207483b19502d","5c492e3e4c3dc50001fbdb20","6637e3e73f0b865e66358d40","","","[0,1]","left","[0,4]","0","3125.400000035763","0.5407407407407407","1373.300000011921"
"","","","","","survey-text","19","146383","0.0-4.0","66379be77a6207483b19502d","5c492e3e4c3dc50001fbdb20","6637e3e73f0b865e66358d40","26288","","","","","{""worker_comments"":""I saw some where the rules did not match what I saw. ""}","","",""
"","","","","","instructions","20","149436","0.0-5.0","66379be77a6207483b19502d","5c492e3e4c3dc50001fbdb20","6637e3e73f0b865e66358d40","3054","[{""page_index"":0,""viewing_time"":3053}]","","","","","","",""
"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","STUDY_ID","PROLIFIC_PID","SESSION_ID","rt","view_history","shapes","occluder","options","response","RT","confidence","confidence_RT"
"true","false","[]","[]","[]","preload","0","62","0.0-0.0","66379be77a6207483b19502d","600c66fafe6f05135db8ede9","6637e3e666a3accad2c5d2da","","","","","","","","",""
"true","","","","","fullscreen","1","5804","0.0-1.0","66379be77a6207483b19502d","600c66fafe6f05135db8ede9","6637e3e666a3accad2c5d2da","4739","","","","","","","",""
"","","","","","instructions","2","51876","0.0-2.0","66379be77a6207483b19502d","600c66fafe6f05135db8ede9","6637e3e666a3accad2c5d2da","46071","[{""page_index"":0,""viewing_time"":8950},{""page_index"":1,""viewing_time"":25518},{""page_index"":2,""viewing_time"":7312},{""page_index"":3,""viewing_time"":2951},{""page_index"":4,""viewing_time"":1340}]","","","","","","",""
"","","","","","jsShapes","3","60795","0.0-3.0-0.0","66379be77a6207483b19502d","600c66fafe6f05135db8ede9","6637e3e666a3accad2c5d2da","","","[0,1]","left","[2,0]","1","7094.900000002235","0.9444444444444444","1814.8999999985099"
"","","","","","jsShapes","4","76088","0.0-3.0-0.1","66379be77a6207483b19502d","600c66fafe6f05135db8ede9","6637e3e666a3accad2c5d2da","","","[2,2]","right","[0,1]","0","13742.5","0.9037037037037037","1536"
"","","","","","jsShapes","5","80505","0.0-3.0-0.2","66379be77a6207483b19502d","600c66fafe6f05135db8ede9","6637e3e666a3accad2c5d2da","","","[0,1]","right","[2,1]","1","2480","0.274074074074074","1920.699999999255"
"","","","","","jsShapes","6","84742","0.0-3.0-0.3","66379be77a6207483b19502d","600c66fafe6f05135db8ede9","6637e3e666a3accad2c5d2da","","","[1,0]","left","[3,0]","0","2784.5","0.19074074074074077","1420.300000000745"
"","","","","","jsShapes","7","88510","0.0-3.0-0.4","66379be77a6207483b19502d","600c66fafe6f05135db8ede9","6637e3e666a3accad2c5d2da","","","[2,0]","left","[0,2]","1","2668.39999999851","0.6648148148148147","1085"
"","","","","","jsShapes","8","92645","0.0-3.0-0.5","66379be77a6207483b19502d","600c66fafe6f05135db8ede9","6637e3e666a3accad2c5d2da","","","[0,1]","right","[4,1]","1","3052.099999997765","0.6685185185185185","1074.7000000029802"
"","","","","","jsShapes","9","96977","0.0-3.0-0.6","66379be77a6207483b19502d","600c66fafe6f05135db8ede9","6637e3e666a3accad2c5d2da","","","[1,3]","right","[1,2]","0","2538","0.2870370370370371","1777.699999999255"
"","","","","","jsShapes","10","100149","0.0-3.0-0.7","66379be77a6207483b19502d","600c66fafe6f05135db8ede9","6637e3e666a3accad2c5d2da","","","[0,1]","left","[3,0]","1","1866","0.7592592592592593","1299.3999999985099"
"","","","","","jsShapes","11","103667","0.0-3.0-0.8","66379be77a6207483b19502d","600c66fafe6f05135db8ede9","6637e3e666a3accad2c5d2da","","","[0,1]","left","[4,0]","1","2574.89999999851","0.8277777777777777","936.8000000007451"
"","","","","","jsShapes","12","107385","0.0-3.0-0.9","66379be77a6207483b19502d","600c66fafe6f05135db8ede9","6637e3e666a3accad2c5d2da","","","[1,2]","right","[4,1]","0","2318.199999999255","0.2055555555555556","1387.300000000745"
"","","","","","jsShapes","13","112719","0.0-3.0-0.10","66379be77a6207483b19502d","600c66fafe6f05135db8ede9","6637e3e666a3accad2c5d2da","","","[2,3]","left","[0,2]","1","4340.5","0.7444444444444445","980.1999999992549"
"","","","","","jsShapes","14","115098","0.0-3.0-0.11","66379be77a6207483b19502d","600c66fafe6f05135db8ede9","6637e3e666a3accad2c5d2da","","","[0,1]","right","[2,1]","1","1618.1000000014901","0.924074074074074","758.3000000007451"
"","","","","","jsShapes","15","119014","0.0-3.0-0.12","66379be77a6207483b19502d","600c66fafe6f05135db8ede9","6637e3e666a3accad2c5d2da","","","[3,0]","left","[4,0]","0","2628.599999997765","1","1270.9000000022352"
"","","","","","jsShapes","16","123131","0.0-3.0-0.13","66379be77a6207483b19502d","600c66fafe6f05135db8ede9","6637e3e666a3accad2c5d2da","","","[4,0]","right","[1,4]","1","3015.5","0.22592592592592597","1092.1000000014901"
"","","","","","jsShapes","17","125480","0.0-3.0-0.14","66379be77a6207483b19502d","600c66fafe6f05135db8ede9","6637e3e666a3accad2c5d2da","","","[0,1]","right","[2,1]","1","1639.5","0.8407407407407408","693.9000000022352"
"","","","","","jsShapes","18","129546","0.0-3.0-0.15","66379be77a6207483b19502d","600c66fafe6f05135db8ede9","6637e3e666a3accad2c5d2da","","","[0,1]","left","[4,0]","1","3251.300000000745","0.9037037037037037","797.6000000014901"
"","","","","","survey-text","19","132232","0.0-4.0","66379be77a6207483b19502d","600c66fafe6f05135db8ede9","6637e3e666a3accad2c5d2da","2683","","","","","{""worker_comments"":""""}","","",""
"","","","","","instructions","20","137240","0.0-5.0","66379be77a6207483b19502d","600c66fafe6f05135db8ede9","6637e3e666a3accad2c5d2da","5008","[{""page_index"":0,""viewing_time"":5008}]","","","","","","",""
"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","STUDY_ID","PROLIFIC_PID","SESSION_ID","rt","view_history","shapes","occluder","options","response","RT","confidence","confidence_RT"
"true","false","[]","[]","[]","preload","0","153","0.0-0.0","66379be77a6207483b19502d","5e5d5bca1322f00407344ee0","6637caa397bb695aa1d96dbe","","","","","","","","",""
"true","","","","","fullscreen","1","3248","0.0-1.0","66379be77a6207483b19502d","5e5d5bca1322f00407344ee0","6637caa397bb695aa1d96dbe","2091","","","","","","","",""
