"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","STUDY_ID","PROLIFIC_PID","SESSION_ID","rt","view_history","shapes","occluder","options","response","RT","confidence","confidence_RT"
"","","","","","jsShapes","9","272480","0.0-3.0-0.6","665ca2f40cef08da33075320","5f5a4e1f3778490d3e6d1652","665ca93f2ee4b49c2d27be42","","","[2,3]","left","[4,0]","1","21553.60000014305","0.8555555555555556","4328.200000047684"
"","","","","","jsShapes","10","321791","0.0-3.0-0.7","665ca2f40cef08da33075320","5f5a4e1f3778490d3e6d1652","665ca93f2ee4b49c2d27be42","","","[4,0]","right","[2,1]","0","46203.299999952316","1","3089.2999999523163"
"","","","","","jsShapes","11","350337","0.0-3.0-0.8","665ca2f40cef08da33075320","5f5a4e1f3778490d3e6d1652","665ca93f2ee4b49c2d27be42","","","[1,4]","left","[0,4]","1","24940.39999985695","1","3594.2999999523163"
"","","","","","jsShapes","12","359819","0.0-3.0-0.9","665ca2f40cef08da33075320","5f5a4e1f3778490d3e6d1652","665ca93f2ee4b49c2d27be42","","","[0,1]","right","[1,2]","0","6513.399999856949","1","2960.800000190735"
"","","","","","jsShapes","13","397231","0.0-3.0-0.10","665ca2f40cef08da33075320","5f5a4e1f3778490d3e6d1652","665ca93f2ee4b49c2d27be42","","","[1,0]","right","[0,1]","0","34009.60000014305","0.6833333333333333","3385.7999999523163"
"","","","","","jsShapes","14","404829","0.0-3.0-0.11","665ca2f40cef08da33075320","5f5a4e1f3778490d3e6d1652","665ca93f2ee4b49c2d27be42","","","[0,1]","left","[0,4]","0","4954.400000095367","1","2625.7999999523163"
"","","","","","jsShapes","15","434209","0.0-3.0-0.12","665ca2f40cef08da33075320","5f5a4e1f3778490d3e6d1652","665ca93f2ee4b49c2d27be42","","","[3,4]","left","[0,2]","1","27301.89999985695","0.8","2072.7000000476837"
"","","","","","jsShapes","16","452840","0.0-3.0-0.13","665ca2f40cef08da33075320","5f5a4e1f3778490d3e6d1652","665ca93f2ee4b49c2d27be42","","","[3,3]","right","[1,4]","1","13985.200000047684","0.8444444444444444","4636.399999856949"
"","","","","","jsShapes","17","458506","0.0-3.0-0.14","665ca2f40cef08da33075320","5f5a4e1f3778490d3e6d1652","665ca93f2ee4b49c2d27be42","","","[0,1]","right","[1,3]","0","3430.7000000476837","1","2231.5"
"","","","","","jsShapes","18","464505","0.0-3.0-0.15","665ca2f40cef08da33075320","5f5a4e1f3778490d3e6d1652","665ca93f2ee4b49c2d27be42","","","[0,1]","left","[0,2]","0","2876.899999856949","1","3099.800000190735"
"","","","","","survey-text","19","536212","0.0-4.0","665ca2f40cef08da33075320","5f5a4e1f3778490d3e6d1652","665ca93f2ee4b49c2d27be42","71698","","","","","{""worker_comments"":""I can't think of anything you should take into account but I enjoyed the experiment and looking forward to seeing what the second part has in store!""}","","",""
"","","","","","instructions","20","542005","0.0-5.0","665ca2f40cef08da33075320","5f5a4e1f3778490d3e6d1652","665ca93f2ee4b49c2d27be42","5792","[{""page_index"":0,""viewing_time"":5792}]","","","","","","",""
"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","STUDY_ID","PROLIFIC_PID","SESSION_ID","rt","view_history","shapes","occluder","options","response","RT","confidence","confidence_RT"
"true","false","[]","[]","[]","preload","0","1576","0.0-0.0","665ca2f40cef08da33075320","60c3c8f790736ad8d329816b","665ca3540e651fa34412e918","","","","","","","","",""
"true","","","","","fullscreen","1","9438","0.0-1.0","665ca2f40cef08da33075320","60c3c8f790736ad8d329816b","665ca3540e651fa34412e918","6846","","","","","","","",""
"","","","","","instructions","2","68919","0.0-2.0","665ca2f40cef08da33075320","60c3c8f790736ad8d329816b","665ca3540e651fa34412e918","59480","[{""page_index"":0,""viewing_time"":4526},{""page_index"":1,""viewing_time"":27580},{""page_index"":2,""viewing_time"":16195},{""page_index"":3,""viewing_time"":9378},{""page_index"":4,""viewing_time"":1801}]","","","","","","",""
"","","","","","jsShapes","3","81623","0.0-3.0-0.0","665ca2f40cef08da33075320","60c3c8f790736ad8d329816b","665ca3540e651fa34412e918","","","[0,1]","right","[2,1]","1","8016","1","4588"
"","","","","","jsShapes","4","88979","0.0-3.0-0.1","665ca2f40cef08da33075320","60c3c8f790736ad8d329816b","665ca3540e651fa34412e918","","","[3,0]","right","[1,4]","1","5786","0.9791666666666666","1522"
"","","","","","jsShapes","5","93917","0.0-3.0-0.2","665ca2f40cef08da33075320","60c3c8f790736ad8d329816b","665ca3540e651fa34412e918","","","[0,1]","left","[4,0]","1","3591","0.9791666666666666","1335"
"","","","","","jsShapes","6","106901","0.0-3.0-0.3","665ca2f40cef08da33075320","60c3c8f790736ad8d329816b","665ca3540e651fa34412e918","","","[2,4]","left","[4,0]","0","8296","0.04166666666666663","4635"
"","","","","","jsShapes","7","121512","0.0-3.0-0.4","665ca2f40cef08da33075320","60c3c8f790736ad8d329816b","665ca3540e651fa34412e918","","","[1,0]","left","[0,3]","1","12887","0.02604166666666663","1686"
"","","","","","jsShapes","8","127011","0.0-3.0-0.5","665ca2f40cef08da33075320","60c3c8f790736ad8d329816b","665ca3540e651fa34412e918","","","[0,1]","left","[0,1]","0","3981","0.9739583333333334","1487"
"","","","","","jsShapes","9","130478","0.0-3.0-0.6","665ca2f40cef08da33075320","60c3c8f790736ad8d329816b","665ca3540e651fa34412e918","","","[1,3]","right","[0,1]","0","2428","0.9583333333333334","1020"
"","","","","","jsShapes","10","135007","0.0-3.0-0.7","665ca2f40cef08da33075320","60c3c8f790736ad8d329816b","665ca3540e651fa34412e918","","","[0,1]","right","[1,2]","0","3080","0.9921875","1421"
"","","","","","jsShapes","11","139073","0.0-3.0-0.8","665ca2f40cef08da33075320","60c3c8f790736ad8d329816b","665ca3540e651fa34412e918","","","[4,3]","right","[1,2]","1","3091","0.9921875","956"
"","","","","","jsShapes","12","142600","0.0-3.0-0.9","665ca2f40cef08da33075320","60c3c8f790736ad8d329816b","665ca3540e651fa34412e918","","","[0,1]","right","[3,1]","1","2024","0.9635416666666666","1464"
"","","","","","jsShapes","13","147872","0.0-3.0-0.10","665ca2f40cef08da33075320","60c3c8f790736ad8d329816b","665ca3540e651fa34412e918","","","[0,1]","left","[1,0]","1","3321","0.9817708333333334","1914"
"","","","","","jsShapes","14","151859","0.0-3.0-0.11","665ca2f40cef08da33075320","60c3c8f790736ad8d329816b","665ca3540e651fa34412e918","","","[2,0]","left","[0,1]","1","2243","0.9479166666666666","1720"
"","","","","","jsShapes","15","160053","0.0-3.0-0.12","665ca2f40cef08da33075320","60c3c8f790736ad8d329816b","665ca3540e651fa34412e918","","","[2,0]","left","[2,0]","0","6310","0.5494791666666667","1864"
"","","","","","jsShapes","16","163706","0.0-3.0-0.13","665ca2f40cef08da33075320","60c3c8f790736ad8d329816b","665ca3540e651fa34412e918","","","[0,1]","right","[0,1]","1","2038","0.9635416666666666","1551"
"","","","","","jsShapes","17","170438","0.0-3.0-0.14","665ca2f40cef08da33075320","60c3c8f790736ad8d329816b","665ca3540e651fa34412e918","","","[3,3]","right","[4,1]","0","3405","0.21614583333333337","3284"
"","","","","","jsShapes","18","174891","0.0-3.0-0.15","665ca2f40cef08da33075320","60c3c8f790736ad8d329816b","665ca3540e651fa34412e918","","","[0,1]","left","[0,1]","0","2599","0.9895833333333334","1835"
"","","","","","survey-text","19","181939","0.0-4.0","665ca2f40cef08da33075320","60c3c8f790736ad8d329816b","665ca3540e651fa34412e918","6833","","","","","{""worker_comments"":""""}","","",""
"","","","","","instructions","20","186118","0.0-5.0","665ca2f40cef08da33075320","60c3c8f790736ad8d329816b","665ca3540e651fa34412e918","4176","[{""page_index"":0,""viewing_time"":4176}]","","","","","","",""
"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","STUDY_ID","PROLIFIC_PID","SESSION_ID","rt","view_history","shapes","occluder","options","response","RT","confidence","confidence_RT"
"true","false","[]","[]","[]","preload","0","30","0.0-0.0","665ca2f40cef08da33075320","5eea9efc609f0d1ad38199bd","665daa59f4e73b21a0d7f9d7","","","","","","","","",""
"true","","","","","fullscreen","1","2892","0.0-1.0","665ca2f40cef08da33075320","5eea9efc609f0d1ad38199bd","665daa59f4e73b21a0d7f9d7","1857","","","","","","","",""
"","","","","","instructions","2","42326","0.0-2.0","665ca2f40cef08da33075320","5eea9efc609f0d1ad38199bd","665daa59f4e73b21a0d7f9d7","39434","[{""page_index"":0,""viewing_time"":3975},{""page_index"":1,""viewing_time"":23015},{""page_index"":2,""viewing_time"":9248},{""page_index"":3,""viewing_time"":2161},{""page_index"":4,""viewing_time"":1034}]","","","","","","",""
"","","","","","jsShapes","3","53320","0.0-3.0-0.0","665ca2f40cef08da33075320","5eea9efc609f0d1ad38199bd","665daa59f4e73b21a0d7f9d7","","","[0,1]","right","[1,0]","0","8285.900000000373","1","2685.800000000745"
"","","","","","jsShapes","4","63870","0.0-3.0-0.1","665ca2f40cef08da33075320","5eea9efc609f0d1ad38199bd","665daa59f4e73b21a0d7f9d7","","","[0,1]","left","[3,0]","1","8965.300000000745","0.7174603174603175","1576.5"
"","","","","","jsShapes","5","81454","0.0-3.0-0.2","665ca2f40cef08da33075320","5eea9efc609f0d1ad38199bd","665daa59f4e73b21a0d7f9d7","","","[3,3]","left","[0,4]","1","16124.5","0.6888888888888889","1444.800000000745"
"","","","","","jsShapes","6","90420","0.0-3.0-0.3","665ca2f40cef08da33075320","5eea9efc609f0d1ad38199bd","665daa59f4e73b21a0d7f9d7","","","[4,2]","right","[1,3]","1","7694","0.6333333333333333","1249.2999999988824"
"","","","","","jsShapes","7","96887","0.0-3.0-0.4","665ca2f40cef08da33075320","5eea9efc609f0d1ad38199bd","665daa59f4e73b21a0d7f9d7","","","[0,1]","left","[0,1]","0","5014.799999998882","1","1441.800000000745"
"","","","","","jsShapes","8","101937","0.0-3.0-0.5","665ca2f40cef08da33075320","5eea9efc609f0d1ad38199bd","665daa59f4e73b21a0d7f9d7","","","[0,1]","right","[2,1]","1","3512.5","1","1529.0999999996275"
"","","","","","jsShapes","9","109421","0.0-3.0-0.6","665ca2f40cef08da33075320","5eea9efc609f0d1ad38199bd","665daa59f4e73b21a0d7f9d7","","","[3,2]","right","[2,1]","0","6046","0.7936507936507937","1423.5"
"","","","","","jsShapes","10","115037","0.0-3.0-0.7","665ca2f40cef08da33075320","5eea9efc609f0d1ad38199bd","665daa59f4e73b21a0d7f9d7","","","[4,4]","left","[3,0]","0","4141.5999999996275","0.7253968253968254","1456.6000000014901"
"","","","","","jsShapes","11","120554","0.0-3.0-0.8","665ca2f40cef08da33075320","5eea9efc609f0d1ad38199bd","665daa59f4e73b21a0d7f9d7","","","[0,1]","right","[4,1]","1","4141.5","1","1365.4000000003725"
"","","","","","jsShapes","12","125887","0.0-3.0-0.9","665ca2f40cef08da33075320","5eea9efc609f0d1ad38199bd","665daa59f4e73b21a0d7f9d7","","","[0,1]","left","[0,3]","0","3874.4000000003725","1","1449.2999999988824"
"","","","","","jsShapes","13","131770","0.0-3.0-0.10","665ca2f40cef08da33075320","5eea9efc609f0d1ad38199bd","665daa59f4e73b21a0d7f9d7","","","[4,4]","left","[4,0]","0","4346.300000000745","0.734920634920635","1515.3999999985099"
"","","","","","jsShapes","14","136370","0.0-3.0-0.11","665ca2f40cef08da33075320","5eea9efc609f0d1ad38199bd","665daa59f4e73b21a0d7f9d7","","","[4,3]","right","[1,3]","1","3446.5","0.7634920634920634","1133"
"","","","","","jsShapes","15","142404","0.0-3.0-0.12","665ca2f40cef08da33075320","5eea9efc609f0d1ad38199bd","665daa59f4e73b21a0d7f9d7","","","[2,2]","right","[2,1]","1","4865.5999999996275","0.29841269841269846","1159.199999999255"
"","","","","","jsShapes","16","148820","0.0-3.0-0.13","665ca2f40cef08da33075320","5eea9efc609f0d1ad38199bd","665daa59f4e73b21a0d7f9d7","","","[3,0]","left","[0,3]","1","5230.5","0.519047619047619","1183.7000000011176"
"","","","","","jsShapes","17","155104","0.0-3.0-0.14","665ca2f40cef08da33075320","5eea9efc609f0d1ad38199bd","665daa59f4e73b21a0d7f9d7","","","[0,1]","left","[2,0]","1","3860.0999999996275","0.9666666666666667","2415.199999999255"
"","","","","","jsShapes","18","159736","0.0-3.0-0.15","665ca2f40cef08da33075320","5eea9efc609f0d1ad38199bd","665daa59f4e73b21a0d7f9d7","","","[0,1]","right","[1,4]","0","3358.7000000011176","1","1252.2999999988824"
"","","","","","survey-text","19","163269","0.0-4.0","665ca2f40cef08da33075320","5eea9efc609f0d1ad38199bd","665daa59f4e73b21a0d7f9d7","3526","","","","","{""worker_comments"":""""}","","",""
"","","","","","instructions","20","167349","0.0-5.0","665ca2f40cef08da33075320","5eea9efc609f0d1ad38199bd","665daa59f4e73b21a0d7f9d7","4078","[{""page_index"":0,""viewing_time"":4078}]","","","","","","",""
"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","STUDY_ID","PROLIFIC_PID","SESSION_ID","rt","view_history","shapes","occluder","options","response","RT","confidence","confidence_RT"
"true","false","[]","[]","[]","preload","0","58","0.0-0.0","665ca2f40cef08da33075320","6047ff03cb24e712c17514b7","665ca37a054b2bee4332213c","","","","","","","","",""
"true","","","","","fullscreen","1","2695","0.0-1.0","665ca2f40cef08da33075320","6047ff03cb24e712c17514b7","665ca37a054b2bee4332213c","1626","","","","","","","",""
"","","","","","instructions","2","56032","0.0-2.0","665ca2f40cef08da33075320","6047ff03cb24e712c17514b7","665ca37a054b2bee4332213c","53337","[{""page_index"":0,""viewing_time"":1877},{""page_index"":1,""viewing_time"":30158},{""page_index"":2,""viewing_time"":9712},{""page_index"":1,""viewing_time"":7057},{""page_index"":2,""viewing_time"":865},{""page_index"":3,""viewing_time"":1545},{""page_index"":4,""viewing_time"":2122}]","","","","","","",""
"","","","","","jsShapes","3","68539","0.0-3.0-0.0","665ca2f40cef08da33075320","6047ff03cb24e712c17514b7","665ca37a054b2bee4332213c","","","[1,3]","right","[1,3]","0","8050","0","4444"
"","","","","","jsShapes","4","73028","0.0-3.0-0.1","665ca2f40cef08da33075320","6047ff03cb24e712c17514b7","665ca37a054b2bee4332213c","","","[0,1]","right","[1,4]","0","3026","1","1450"
"","","","","","jsShapes","5","80770","0.0-3.0-0.2","665ca2f40cef08da33075320","6047ff03cb24e712c17514b7","665ca37a054b2bee4332213c","","","[2,0]","left","[0,4]","0","6624","0.022222222222222254","1109"
"","","","","","jsShapes","6","89512","0.0-3.0-0.3","665ca2f40cef08da33075320","6047ff03cb24e712c17514b7","665ca37a054b2bee4332213c","","","[0,1]","left","[0,1]","0","4659","0.4833333333333333","4066"
"","","","","","jsShapes","7","93600","0.0-3.0-0.4","665ca2f40cef08da33075320","6047ff03cb24e712c17514b7","665ca37a054b2bee4332213c","","","[2,2]","right","[2,1]","1","2329","0.050000000000000044","1749"
"","","","","","jsShapes","8","96670","0.0-3.0-0.5","665ca2f40cef08da33075320","6047ff03cb24e712c17514b7","665ca37a054b2bee4332213c","","","[0,1]","right","[1,2]","0","2138","1","921"
"","","","","","jsShapes","9","99390","0.0-3.0-0.6","665ca2f40cef08da33075320","6047ff03cb24e712c17514b7","665ca37a054b2bee4332213c","","","[4,4]","left","[0,2]","0","1790","0.01666666666666672","909"
"","","","","","jsShapes","10","107500","0.0-3.0-0.7","665ca2f40cef08da33075320","6047ff03cb24e712c17514b7","665ca37a054b2bee4332213c","","","[0,1]","left","[0,4]","0","6637","0.4916666666666667","1457"
"","","","","","jsShapes","11","110869","0.0-3.0-0.8","665ca2f40cef08da33075320","6047ff03cb24e712c17514b7","665ca37a054b2bee4332213c","","","[0,1]","left","[1,0]","1","2251","0.47777777777777775","1118"
"","","","","","jsShapes","12","113823","0.0-3.0-0.9","665ca2f40cef08da33075320","6047ff03cb24e712c17514b7","665ca37a054b2bee4332213c","","","[2,2]","left","[0,3]","0","1791","0.033333333333333326","1147"
"","","","","","jsShapes","13","116909","0.0-3.0-0.10","665ca2f40cef08da33075320","6047ff03cb24e712c17514b7","665ca37a054b2bee4332213c","","","[3,3]","right","[4,1]","1","1883","0.01666666666666672","1201"
"","","","","","jsShapes","14","120396","0.0-3.0-0.11","665ca2f40cef08da33075320","6047ff03cb24e712c17514b7","665ca37a054b2bee4332213c","","","[0,1]","right","[1,3]","0","2718","1","760"
"","","","","","jsShapes","15","131710","0.0-3.0-0.12","665ca2f40cef08da33075320","6047ff03cb24e712c17514b7","665ca37a054b2bee4332213c","","","[4,3]","left","[0,1]","1","8497","0.005555555555555536","2810"
"","","","","","jsShapes","16","147093","0.0-3.0-0.13","665ca2f40cef08da33075320","6047ff03cb24e712c17514b7","665ca37a054b2bee4332213c","","","[2,2]","right","[4,1]","0","13416","0.019444444444444486","1952"
"","","","","","jsShapes","17","152048","0.0-3.0-0.14","665ca2f40cef08da33075320","6047ff03cb24e712c17514b7","665ca37a054b2bee4332213c","","","[0,1]","left","[2,0]","1","3796","0.4916666666666667","1154"
"","","","","","jsShapes","18","155069","0.0-3.0-0.15","665ca2f40cef08da33075320","6047ff03cb24e712c17514b7","665ca37a054b2bee4332213c","","","[0,1]","right","[3,1]","1","2069","0.9861111111111112","935"
"","","","","","survey-text","19","165547","0.0-4.0","665ca2f40cef08da33075320","6047ff03cb24e712c17514b7","665ca37a054b2bee4332213c","10473","","","","","{""worker_comments"":""Everything went well.""}","","",""
"","","","","","instructions","20","167227","0.0-5.0","665ca2f40cef08da33075320","6047ff03cb24e712c17514b7","665ca37a054b2bee4332213c","1680","[{""page_index"":0,""viewing_time"":1680}]","","","","","","",""
"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","STUDY_ID","PROLIFIC_PID","SESSION_ID","rt","view_history","shapes","occluder","options","response","RT","confidence","confidence_RT"
"true","false","[]","[]","[]","preload","0","402","0.0-0.0","665ca2f40cef08da33075320","5fa7f2d31418d35a96331337","665daa5c6d2e1b4ff235b902","","","","","","","","",""
"true","","","","","fullscreen","1","4401","0.0-1.0","665ca2f40cef08da33075320","5fa7f2d31418d35a96331337","665daa5c6d2e1b4ff235b902","2989","","","","","","","",""
"","","","","","instructions","2","69653","0.0-2.0","665ca2f40cef08da33075320","5fa7f2d31418d35a96331337","665daa5c6d2e1b4ff235b902","65251","[{""page_index"":0,""viewing_time"":6788},{""page_index"":1,""viewing_time"":38119},{""page_index"":2,""viewing_time"":13640},{""page_index"":3,""viewing_time"":4424},{""page_index"":4,""viewing_time"":2279}]","","","","","","",""
"","","","","","jsShapes","3","82829","0.0-3.0-0.0","665ca2f40cef08da33075320","5fa7f2d31418d35a96331337","665daa5c6d2e1b4ff235b902","","","[3,0]","right","[1,2]","1","9587.400000002235","0.40625","3564.099999997765"
"","","","","","jsShapes","4","99056","0.0-3.0-0.1","665ca2f40cef08da33075320","5fa7f2d31418d35a96331337","665daa5c6d2e1b4ff235b902","","","[0,1]","right","[2,1]","1","14164.29999999702","0.900390625","2044.9000000022352"
"","","","","","jsShapes","5","107054","0.0-3.0-0.2","665ca2f40cef08da33075320","5fa7f2d31418d35a96331337","665daa5c6d2e1b4ff235b902","","","[4,3]","left","[3,0]","0","5315.5","0.498046875","2660"
"","","","","","jsShapes","6","113501","0.0-3.0-0.3","665ca2f40cef08da33075320","5fa7f2d31418d35a96331337","665daa5c6d2e1b4ff235b902","","","[0,1]","left","[0,3]","0","4357.300000000745","0.630859375","2085"
"","","","","","jsShapes","7","122832","0.0-3.0-0.4","665ca2f40cef08da33075320","5fa7f2d31418d35a96331337","665daa5c6d2e1b4ff235b902","","","[0,1]","right","[1,0]","0","5388","0.388671875","3932.60000000149"
"","","","","","jsShapes","8","130063","0.0-3.0-0.5","665ca2f40cef08da33075320","5fa7f2d31418d35a96331337","665daa5c6d2e1b4ff235b902","","","[2,0]","right","[0,1]","1","4611","0.44921875","2612.2000000029802"
"","","","","","jsShapes","9","141808","0.0-3.0-0.6","665ca2f40cef08da33075320","5fa7f2d31418d35a96331337","665daa5c6d2e1b4ff235b902","","","[3,4]","left","[2,0]","1","10284.199999999255","0.4765625","1459.300000000745"
"","","","","","jsShapes","10","148606","0.0-3.0-0.7","665ca2f40cef08da33075320","5fa7f2d31418d35a96331337","665daa5c6d2e1b4ff235b902","","","[0,1]","left","[2,0]","1","4930.39999999851","0.638671875","1852.1000000014901"
"","","","","","jsShapes","11","154138","0.0-3.0-0.8","665ca2f40cef08da33075320","5fa7f2d31418d35a96331337","665daa5c6d2e1b4ff235b902","","","[2,0]","right","[1,3]","1","4372.699999999255","0.353515625","1147.699999999255"
"","","","","","jsShapes","12","159435","0.0-3.0-0.9","665ca2f40cef08da33075320","5fa7f2d31418d35a96331337","665daa5c6d2e1b4ff235b902","","","[0,1]","left","[0,3]","0","3984.099999997765","0.546875","1300.2000000029802"
"","","","","","jsShapes","13","167350","0.0-3.0-0.10","665ca2f40cef08da33075320","5fa7f2d31418d35a96331337","665daa5c6d2e1b4ff235b902","","","[4,3]","left","[0,1]","1","6582.699999999255","0.48828125","1316.4000000022352"
"","","","","","jsShapes","14","174398","0.0-3.0-0.11","665ca2f40cef08da33075320","5fa7f2d31418d35a96331337","665daa5c6d2e1b4ff235b902","","","[0,1]","right","[0,1]","1","5509","0.59375","1523.3999999985099"
"","","","","","jsShapes","15","179196","0.0-3.0-0.12","665ca2f40cef08da33075320","5fa7f2d31418d35a96331337","665daa5c6d2e1b4ff235b902","","","[0,1]","right","[2,1]","1","3500.800000000745","0.53515625","1283.9000000022352"
"","","","","","jsShapes","16","186193","0.0-3.0-0.13","665ca2f40cef08da33075320","5fa7f2d31418d35a96331337","665daa5c6d2e1b4ff235b902","","","[2,4]","left","[0,4]","0","5686.5","0.509765625","1300.0999999977648"
"","","","","","jsShapes","17","190276","0.0-3.0-0.14","665ca2f40cef08da33075320","5fa7f2d31418d35a96331337","665daa5c6d2e1b4ff235b902","","","[0,1]","left","[3,0]","1","3009.2000000029802","0.505859375","1060"
"","","","","","jsShapes","18","195192","0.0-3.0-0.15","665ca2f40cef08da33075320","5fa7f2d31418d35a96331337","665daa5c6d2e1b4ff235b902","","","[2,0]","right","[1,3]","0","3502.300000000745","0.4765625","1404.5999999977648"
"","","","","","survey-text","19","206712","0.0-4.0","665ca2f40cef08da33075320","5fa7f2d31418d35a96331337","665daa5c6d2e1b4ff235b902","11513","","","","","{""worker_comments"":""none.""}","","",""
"","","","","","instructions","20","213933","0.0-5.0","665ca2f40cef08da33075320","5fa7f2d31418d35a96331337","665daa5c6d2e1b4ff235b902","7221","[{""page_index"":0,""viewing_time"":7221}]","","","","","","",""
"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","STUDY_ID","PROLIFIC_PID","SESSION_ID","rt","view_history","shapes","occluder","options","response","RT","confidence","confidence_RT"
"true","false","[]","[]","[]","preload","0","28","0.0-0.0","665ca2f40cef08da33075320","634d741829f79418ced2676d","665ca37dc73c7565b3c05e52","","","","","","","","",""
"true","","","","","fullscreen","1","6510","0.0-1.0","665ca2f40cef08da33075320","634d741829f79418ced2676d","665ca37dc73c7565b3c05e52","5480","","","","","","","",""
"","","","","","instructions","2","40394","0.0-2.0","665ca2f40cef08da33075320","634d741829f79418ced2676d","665ca37dc73c7565b3c05e52","33882","[{""page_index"":0,""viewing_time"":4646},{""page_index"":1,""viewing_time"":13172},{""page_index"":2,""viewing_time"":10965},{""page_index"":3,""viewing_time"":3673},{""page_index"":4,""viewing_time"":1426}]","","","","","","",""
"","","","","","jsShapes","3","72808","0.0-3.0-0.0","665ca2f40cef08da33075320","634d741829f79418ced2676d","665ca37dc73c7565b3c05e52","","","[4,0]","left","[3,0]","0","23419.999999999993","0.6","8968"
"","","","","","jsShapes","4","81841","0.0-3.0-0.1","665ca2f40cef08da33075320","634d741829f79418ced2676d","665ca37dc73c7565b3c05e52","","","[2,2]","right","[1,0]","0","5001","0.7355555555555555","4013"
"","","","","","jsShapes","5","86607","0.0-3.0-0.2","665ca2f40cef08da33075320","634d741829f79418ced2676d","665ca37dc73c7565b3c05e52","","","[0,1]","left","[2,0]","0","2904","0.78","1846"
"","","","","","jsShapes","6","103108","0.0-3.0-0.3","665ca2f40cef08da33075320","634d741829f79418ced2676d","665ca37dc73c7565b3c05e52","","","[0,1]","right","[2,1]","0","14883","0.7577777777777778","1600"
"","","","","","jsShapes","7","111923","0.0-3.0-0.4","665ca2f40cef08da33075320","634d741829f79418ced2676d","665ca37dc73c7565b3c05e52","","","[2,4]","left","[0,3]","0","7715","0.76","1083"
"","","","","","jsShapes","8","119858","0.0-3.0-0.5","665ca2f40cef08da33075320","634d741829f79418ced2676d","665ca37dc73c7565b3c05e52","","","[0,1]","right","[4,1]","0","6042","0.7511111111111111","1875"
"","","","","","jsShapes","9","125074","0.0-3.0-0.6","665ca2f40cef08da33075320","634d741829f79418ced2676d","665ca37dc73c7565b3c05e52","","","[0,1]","left","[2,0]","0","3929","0.7755555555555556","1268"
"","","","","","jsShapes","10","136475","0.0-3.0-0.7","665ca2f40cef08da33075320","634d741829f79418ced2676d","665ca37dc73c7565b3c05e52","","","[1,2]","right","[1,0]","1","9633","0.8066666666666666","1750"
"","","","","","jsShapes","11","148075","0.0-3.0-0.8","665ca2f40cef08da33075320","634d741829f79418ced2676d","665ca37dc73c7565b3c05e52","","","[0,1]","left","[3,0]","1","9822","0.31999999999999995","1762"
"","","","","","jsShapes","12","178908","0.0-3.0-0.9","665ca2f40cef08da33075320","634d741829f79418ced2676d","665ca37dc73c7565b3c05e52","","","[3,0]","right","[1,2]","1","27938","0.6711111111111111","2877"
"","","","","","jsShapes","13","185675","0.0-3.0-0.10","665ca2f40cef08da33075320","634d741829f79418ced2676d","665ca37dc73c7565b3c05e52","","","[0,1]","right","[1,2]","0","4876","1","1873"
"","","","","","jsShapes","14","203058","0.0-3.0-0.11","665ca2f40cef08da33075320","634d741829f79418ced2676d","665ca37dc73c7565b3c05e52","","","[3,2]","left","[2,0]","0","13791","0.3111111111111111","3576"
"","","","","","jsShapes","15","222059","0.0-3.0-0.12","665ca2f40cef08da33075320","634d741829f79418ced2676d","665ca37dc73c7565b3c05e52","","","[1,2]","left","[2,0]","0","17175","0.3111111111111111","1807"
"","","","","","jsShapes","16","226142","0.0-3.0-0.13","665ca2f40cef08da33075320","634d741829f79418ced2676d","665ca37dc73c7565b3c05e52","","","[0,1]","left","[4,0]","1","2832","1","1234"
"","","","","","jsShapes","17","229974","0.0-3.0-0.14","665ca2f40cef08da33075320","634d741829f79418ced2676d","665ca37dc73c7565b3c05e52","","","[0,1]","right","[1,0]","0","2656","1","1160"
"","","","","","jsShapes","18","234659","0.0-3.0-0.15","665ca2f40cef08da33075320","634d741829f79418ced2676d","665ca37dc73c7565b3c05e52","","","[1,0]","right","[2,1]","0","3674","0.3466666666666667","992"
"","","","","","survey-text","19","259632","0.0-4.0","665ca2f40cef08da33075320","634d741829f79418ced2676d","665ca37dc73c7565b3c05e52","24969","","","","","{""worker_comments"":""Did not understand a lot""}","","",""
"","","","","","instructions","20","263406","0.0-5.0","665ca2f40cef08da33075320","634d741829f79418ced2676d","665ca37dc73c7565b3c05e52","3774","[{""page_index"":0,""viewing_time"":3774}]","","","","","","",""
"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","STUDY_ID","PROLIFIC_PID","SESSION_ID","rt","view_history","shapes","occluder","options","response","RT","confidence","confidence_RT"
"true","false","[]","[]","[]","preload","0","36","0.0-0.0","665ca2f40cef08da33075320","63068110447ef1aaa9660816","665daa5aa65dcd61e383dcd0","","","","","","","","",""
